ID,YearStart,YearEnd,Description,LocationAbbr,LocationDesc,DataSource,Class,Topic,Question,Response,Data_Value_Unit,DataValueTypeId,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation_Lat,GeoLocation_Long,ClassId,TopicId,QuestionId,ResponseId,StratficationCategory1,StratificationCategoryId1,Stratification1,StratificationId1,StratificationCategory2,StratificationCategoryId2,Stratification2,StratificationId2,StratificationCategory3,StratificationCategoryId3,Stratification3,StratificationId3,LocationDisplayOrder,FootnoteSymbol,FootnoteText,URL,FootnoteHeading
194478,2020,2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,27.5,36.6,"1,815",44.35313005,-100.3735306,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,46,,,,
194479,2020,2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.1,,,30.8,39.6,"1,914",44.35313005,-100.3735306,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,46,,,,
194480,2020,2020,2020,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,29.6,,,25.7,33.7,"2,195",44.35313005,-100.3735306,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,46,,,,
194504,2020,2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,39.5,,,32.1,47.3,330,35.68094058,-85.77449091,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,47,,,,
194505,2020,2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.4,,,34,41,"1,288",35.68094058,-85.77449091,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,47,,,,
194506,2020,2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.4,,,32.7,40.2,"1,065",35.68094058,-85.77449091,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,47,,,,
194507,2020,2020,2020,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.5,,,27.4,33.7,"1,424",35.68094058,-85.77449091,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,47,,,,
194531,2020,2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,44.5,,,38.5,50.8,"1,193",31.82724041,-99.42677021,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,48,,,,
194532,2020,2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37,,,33.3,40.8,"2,542",31.82724041,-99.42677021,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,48,,,,
194533,2020,2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38,,,34.6,41.6,"2,629",31.82724041,-99.42677021,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,48,,,,
194534,2020,2020,2020,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.8,,,24.3,29.4,"3,250",31.82724041,-99.42677021,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,48,,,,
194558,2020,2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.9,,,27.2,39.1,368,39.36070017,-111.5871306,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,49,,,,
194559,2020,2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.7,,,26.5,31,"2,395",39.36070017,-111.5871306,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,49,,,,
194560,2020,2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.4,,,28.5,32.3,"3,272",39.36070017,-111.5871306,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,49,,,,
194561,2020,2020,2020,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.9,,,23.4,26.6,"3,835",39.36070017,-111.5871306,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,49,,,,
194585,2020,2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.4,,,26.4,43.5,218,43.62538124,-72.51764079,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,50,,,,
194586,2020,2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.4,,,29.3,35.7,"1,608",43.62538124,-72.51764079,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,50,,,,
194587,2020,2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.7,,,23.5,30.1,"1,352",43.62538124,-72.51764079,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,50,,,,
194588,2020,2020,2020,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,19.1,,,17.2,21.3,"2,665",43.62538124,-72.51764079,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,50,,,,
194612,2020,2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.1,,,32.1,42.5,564,37.54268067,-78.45789046,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,51,,,,
194613,2020,2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.5,,,32.7,38.3,"2,125",37.54268067,-78.45789046,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,51,,,,
194614,2020,2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,35.3,,,32.6,38.1,"2,185",37.54268067,-78.45789046,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,51,,,,
194615,2020,2020,2020,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26,,,24.1,27.9,"3,675",37.54268067,-78.45789046,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,51,,,,
194639,2020,2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.4,,,27,36.3,578,47.52227863,-120.4700108,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,53,,,,
194640,2020,2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.9,,,29.6,34.2,"2,513",47.52227863,-120.4700108,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,53,,,,
194641,2020,2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.7,,,29.8,33.7,"3,405",47.52227863,-120.4700108,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,53,,,,
194642,2020,2020,2020,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,20.7,,,19.3,22.1,"4,864",47.52227863,-120.4700108,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,53,,,,
194666,2020,2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,37.2,,,32.2,42.4,481,38.6655102,-80.71264013,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,54,,,,
194667,2020,2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,40.7,,,38.1,43.4,"1,947",38.6655102,-80.71264013,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,54,,,,
194668,2020,2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,40.8,,,37.9,43.8,"1,449",38.6655102,-80.71264013,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,54,,,,
194669,2020,2020,2020,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.9,,,32.2,37.7,"1,582",38.6655102,-80.71264013,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,54,,,,
194693,2020,2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,38.3,,,29.2,48.1,174,44.39319117,-89.81637074,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,55,,,,
194694,2020,2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.7,,,30.5,37.1,"1,369",44.39319117,-89.81637074,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,55,,,,
194695,2020,2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.3,,,30.9,37.8,"1,337",44.39319117,-89.81637074,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,55,,,,
194696,2020,2020,2020,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,26.4,,,23.9,29.1,"1,745",44.39319117,-89.81637074,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,55,,,,
194720,2020,2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,36.7,,,28.1,46.1,204,43.23554134,-108.1098304,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,56,,,,
194721,2020,2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.9,,,27.4,34.6,"1,212",43.23554134,-108.1098304,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,56,,,,
194722,2020,2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.5,,,30.1,37,"1,440",43.23554134,-108.1098304,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,56,,,,
194723,2020,2020,2020,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,24.4,,,21.5,27.4,"1,547",43.23554134,-108.1098304,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,56,,,,
194747,2020,2020,2020,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,34.4,,,23.6,47.2,114,13.444304,144.793731,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,66,,,,
194748,2020,2020,2020,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,39.3,,,33.2,45.8,676,13.444304,144.793731,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,66,,,,
194749,2020,2020,2020,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,33.2,,,27,40.1,496,13.444304,144.793731,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,66,,,,
194750,2020,2020,2020,GU,Guam,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,28.2,,,24.4,32.4,769,13.444304,144.793731,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,66,,,,
194774,2020,2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.2,,,26.2,36.8,531,18.220833,-66.590149,OWS,OWS1,Q036,,Education,EDU,Less than high school,EDUHS,,,,,,,,,72,,,,
194775,2020,2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,32.6,,,28.8,36.7,"1,124",18.220833,-66.590149,OWS,OWS1,Q036,,Education,EDU,High school graduate,EDUHSGRAD,,,,,,,,,72,,,,
194776,2020,2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,31.7,,,28.7,35,"1,204",18.220833,-66.590149,OWS,OWS1,Q036,,Education,EDU,Some college or technical school,EDUCOTEC,,,,,,,,,72,,,,
194777,2020,2020,2020,PR,Puerto Rico,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity †,,,VALUE,Value,30.3,,,27.9,32.9,"1,837",18.220833,-66.590149,OWS,OWS1,Q036,,Education,EDU,College graduate,EDUCOGRAD,,,,,,,,,72,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,†,Obesity is defined as body mass index (BMI) =30.0; BMI was calculated from self-reported weight and height (weight [kg]/ height [m²).Respondents reporting weight< 50 pounds or =650 pounds; height< 3 feet or =8 feet; or BMI:<12 or =100 were excluded.Pregnant respondents were also excluded.,,Footnote
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Behavioral Risk Factor Surveillance System ,https://www.cdc.gov/brfss/,Data Source
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Centers for Disease Control and Prevention.National Center for Chronic Disease Prevention and Health Promotion, Division of Nutrition, Physical Activity, and Obesity.Data, Trend and Maps [online].",/nccdphp/dnpao/data-trends-maps/index.html,Suggested Citation
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Breastfeeding,/breastfeeding/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Division of Nutrition, Physical Activity, and Obesity",/nccdphp/dnpao/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Physical Activity,/physicalactivity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chronic Disease Prevention and Health Promotion,/chronicdisease/index.htm,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overweight and Obesity,/obesity/index.html,Related Links
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State and Local Programs,/nccdphp/dnpao/state-local-programs/index.html,Related Links
